name,pdb_file,electrophile_smiles,warhead_type,is_protonated,total_residues,step0_starting_count,step0_filtered_count,step0_relative_reduction_pct,step0_absolute_reduction_pct,step1_starting_count,step1_filtered_count,step1_relative_reduction_pct,step1_absolute_reduction_pct,step2_starting_count,step2_filtered_count,step2_relative_reduction_pct,step2_absolute_reduction_pct,step3_starting_count,step3_filtered_count,step3_relative_reduction_pct,step3_absolute_reduction_pct,step4_starting_count,step4_filtered_count,step4_relative_reduction_pct,step4_absolute_reduction_pct,found_site,found_site_with_HSAB
1YT7-3FC,1YT7,CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)NN1CCOC1=O,Activated ketone,TRUE,214,214,63,70.56,70.56,63,41,34.92,80.84,41,28,31.71,86.92,28,10,64.29,95.33,10,3,70,98.6,TRUE,TRUE
1YT7-3FC,1YT7,CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)NN1CCOC1=O,Activated ketone,FALSE,214,214,63,70.56,70.56,63,41,34.92,80.84,41,10,75.61,95.33,10,10,0,95.33,10,3,70,98.6,TRUE,TRUE
1YT7-3FC,1YT7,CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)NN1CCOC1=O,Activated ester,TRUE,214,214,63,70.56,70.56,63,41,34.92,80.84,41,21,48.78,90.19,21,0,100,100,0,0,0,100,no matches,no matches
1YT7-3FC,1YT7,CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)NN1CCOC1=O,Activated ester,FALSE,214,214,63,70.56,70.56,63,41,34.92,80.84,41,19,53.66,91.12,19,0,100,100,0,0,0,100,no matches,no matches
2BDL-4PR,2BDL,CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)Nc2c(C)noc2C)CC1(C)C)[C@H](O)C(=O)N[C@H](C)c1ccccc1,Activated ester,TRUE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,21,46.15,90.23,21,0,100,100,0,0,0,100,no matches,no matches
2BDL-4PR,2BDL,CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)Nc2c(C)noc2C)CC1(C)C)[C@H](O)C(=O)N[C@H](C)c1ccccc1,Activated ester,FALSE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,16,58.97,92.56,16,0,100,100,0,0,0,100,no matches,no matches
2R9F-K2Z,2R9F,CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)[C@H](O)C(=O)NCCCN1CCN(C)CC1,Activated ester,TRUE,322,322,76,76.4,76.4,76,47,38.16,85.4,47,26,44.68,91.93,26,0,100,100,0,0,0,100,no matches,no matches
2R9F-K2Z,2R9F,CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)[C@H](O)C(=O)NCCCN1CCN(C)CC1,Activated ester,FALSE,322,322,76,76.4,76.4,76,47,38.16,85.4,47,20,57.45,93.79,20,0,100,100,0,0,0,100,no matches,no matches
2XM7-34H,2XM7,O=C(O)[C@H](O)Cc1ccc(O)cc1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
3H0E-H0E,3H0E,CC1(C)CN=C2[C@@H](O)c3cc(S(=O)(=O)N4CCC[C@H]4COc4ccccc4)ccc3N2C1,Sulfonamide (activated),TRUE,475,475,151,68.21,68.21,151,83,45.03,82.53,83,43,48.19,90.95,43,0,100,100,0,0,0,100,no matches,no matches
3H0E-H0E,3H0E,CC1(C)CN=C2[C@@H](O)c3cc(S(=O)(=O)N4CCC[C@H]4COc4ccccc4)ccc3N2C1,Sulfonamide (activated),FALSE,475,475,151,68.21,68.21,151,83,45.03,82.53,83,34,59.04,92.84,34,0,100,100,0,0,0,100,no matches,no matches
4L1O-1VL,4L1O,O=C1[C@@H](O)c2ccccc2N1CN1CCN(Cc2ccc3c(c2)OCO3)CC1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
1MS6-BLN,1MS6,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)COCc1ccccc1,Nitrile (electrophilic),TRUE,217,217,71,67.28,67.28,71,43,39.44,80.18,43,21,51.16,90.32,21,3,85.71,98.62,3,3,0,98.62,TRUE,TRUE
1MS6-BLN,1MS6,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)COCc1ccccc1,Nitrile (electrophilic),FALSE,217,217,71,67.28,67.28,71,43,39.44,80.18,43,17,60.47,92.17,17,10,41.18,95.39,10,3,70,98.62,TRUE,TRUE
1U9V-IHE,1U9V,CN1CCN(CCn2cnc3c(NC4CCCCC4)nc(C#N)nc32)CC1,Nitrile (electrophilic),TRUE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,20,48.72,90.7,20,3,85,98.6,3,3,0,98.6,TRUE,TRUE
1U9V-IHE,1U9V,CN1CCN(CCn2cnc3c(NC4CCCCC4)nc(C#N)nc32)CC1,Nitrile (electrophilic),FALSE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,18,53.85,91.63,18,12,33.33,94.42,12,3,75,98.6,TRUE,TRUE
1U9V-IHE,1U9V,CN1CCN(CCn2cnc3c(NC4CCCCC4)nc(C#N)nc32)CC1,Aromatic nitrile (cathepsin-like),TRUE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,26,33.33,87.91,26,0,100,100,0,0,0,100,no matches,no matches
1U9V-IHE,1U9V,CN1CCN(CCn2cnc3c(NC4CCCCC4)nc(C#N)nc32)CC1,Aromatic nitrile (cathepsin-like),FALSE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,19,51.28,91.16,19,0,100,100,0,0,0,100,no matches,no matches
1U9W-IHI,1U9W,N#Cc1nc(Nc2ccccc2OCCCn2ccnc2)c2ncn(C3CCCC3)c2n1,Nitrile (electrophilic),TRUE,216,216,63,70.83,70.83,63,41,34.92,81.02,41,21,48.78,90.28,21,3,85.71,98.61,3,3,0,98.61,TRUE,TRUE
1U9W-IHI,1U9W,N#Cc1nc(Nc2ccccc2OCCCn2ccnc2)c2ncn(C3CCCC3)c2n1,Nitrile (electrophilic),FALSE,216,216,63,70.83,70.83,63,41,34.92,81.02,41,19,53.66,91.2,19,12,36.84,94.44,12,3,75,98.61,TRUE,TRUE
1U9W-IHI,1U9W,N#Cc1nc(Nc2ccccc2OCCCn2ccnc2)c2ncn(C3CCCC3)c2n1,Aromatic nitrile (cathepsin-like),TRUE,216,216,63,70.83,70.83,63,41,34.92,81.02,41,21,48.78,90.28,21,0,100,100,0,0,0,100,no matches,no matches
1U9W-IHI,1U9W,N#Cc1nc(Nc2ccccc2OCCCn2ccnc2)c2ncn(C3CCCC3)c2n1,Aromatic nitrile (cathepsin-like),FALSE,216,216,63,70.83,70.83,63,41,34.92,81.02,41,11,73.17,94.91,11,0,100,100,0,0,0,100,no matches,no matches
1YK7-NBL,1YK7,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1CCN(C#N)C1,Activated ester,TRUE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,26,33.33,87.91,26,0,100,100,0,0,0,100,no matches,no matches
1YK7-NBL,1YK7,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1CCN(C#N)C1,Activated ester,FALSE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,16,58.97,92.56,16,0,100,100,0,0,0,100,no matches,no matches
1YK7-NBL,1YK7,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1CCN(C#N)C1,Nitrile (electrophilic),TRUE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,21,46.15,90.23,21,3,85.71,98.6,3,3,0,98.6,TRUE,TRUE
1YK7-NBL,1YK7,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1CCN(C#N)C1,Nitrile (electrophilic),FALSE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,16,58.97,92.56,16,16,0,92.56,16,3,81.25,98.6,TRUE,TRUE
1YK7-NBL,1YK7,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1CCN(C#N)C1,Cyanamide,TRUE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,21,46.15,90.23,21,3,85.71,98.6,3,3,0,98.6,TRUE,TRUE
1YK7-NBL,1YK7,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1CCN(C#N)C1,Cyanamide,FALSE,215,215,63,70.7,70.7,63,39,38.1,81.86,39,16,58.97,92.56,16,16,0,92.56,16,3,81.25,98.6,TRUE,TRUE
2F7D-NOQ,2F7D,COc1ccc(S(=O)(=O)C[C@@H]2CCCC[C@H]2C(=O)NCCN)cc1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
2FQ9-CRJ,2FQ9,N#CC1(NC(=O)[C@H](CS(=O)(=O)C[C@@H]2CCC(=O)N2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1,Nitrile (electrophilic),TRUE,435,435,142,67.36,67.36,142,73,48.59,83.22,73,44,39.73,89.89,44,8,81.82,98.16,8,8,0,98.16,TRUE,TRUE
2FQ9-CRJ,2FQ9,N#CC1(NC(=O)[C@H](CS(=O)(=O)C[C@@H]2CCC(=O)N2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1,Nitrile (electrophilic),FALSE,435,435,142,67.36,67.36,142,73,48.59,83.22,73,20,72.6,95.4,20,16,20,96.32,16,8,50,98.16,TRUE,TRUE
2FRA-CRV,2FRA,NCC1(NC(=O)[C@H](CS(=O)(=O)Cc2ccccc2)N[C@@H](c2ccc(O)cc2)C(F)(F)F)CC1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
2FRQ-C71,2FRQ,C/C(=N\S(=O)(=O)c1ccccc1)N[C@@H](CC1(C)CCCC1)C(=O)NC1(CN)CCS(=O)(=O)CC1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
2FT2-C28,2FT2,NCC1(NC(=O)[C@H](CS(=O)(=O)N2CCOCC2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1,Sulfonamide (activated),TRUE,435,435,142,67.36,67.36,142,82,42.25,81.15,82,42,48.78,90.34,42,0,100,100,0,0,0,100,no matches,no matches
2FT2-C28,2FT2,NCC1(NC(=O)[C@H](CS(=O)(=O)N2CCOCC2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1,Sulfonamide (activated),FALSE,435,435,142,67.36,67.36,142,82,42.25,81.15,82,36,56.1,91.72,36,0,100,100,0,0,0,100,no matches,no matches
2R6N-CKE,2R6N,CN1CCN(c2ccc(Cc3cc4cnc(CN)nc4n3C3CCCCC3)cc2)CC1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
2XU1-424,2XU1,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(Cl)cc3)CC2)CC1,Aliphatic imine (Schiff base former),TRUE,869,869,242,72.15,72.15,242,132,45.45,84.81,132,59,55.3,93.21,59,16,72.88,98.16,16,0,100,100,TRUE,no matches
2XU1-424,2XU1,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(Cl)cc3)CC2)CC1,Aliphatic imine (Schiff base former),FALSE,869,869,242,72.15,72.15,242,132,45.45,84.81,132,64,51.52,92.64,64,64,0,92.64,64,52,18.75,94.02,TRUE,FALSE
2XU4-DJT,2XU4,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(F)cc3)CC2)CC1,Aliphatic imine (Schiff base former),TRUE,217,217,62,71.43,71.43,62,35,43.55,83.87,35,15,57.14,93.09,15,4,73.33,98.16,4,0,100,100,TRUE,no matches
2XU4-DJT,2XU4,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(F)cc3)CC2)CC1,Aliphatic imine (Schiff base former),FALSE,217,217,62,71.43,71.43,62,35,43.55,83.87,35,11,68.57,94.93,11,11,0,94.93,11,6,45.45,97.24,FALSE,FALSE
2XU5-XU5,2XU5,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(C)cc3)CC2)CC1,Aliphatic imine (Schiff base former),TRUE,216,216,60,72.22,72.22,60,33,45,84.72,33,15,54.55,93.06,15,4,73.33,98.15,4,0,100,100,TRUE,no matches
2XU5-XU5,2XU5,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(C)cc3)CC2)CC1,Aliphatic imine (Schiff base former),FALSE,216,216,60,72.22,72.22,60,33,45,84.72,33,10,69.7,95.37,10,10,0,95.37,10,5,50,97.69,FALSE,FALSE
2YJ2-YJ2,2YJ2,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(Br)cc3)CC2)CC1,Aliphatic imine (Schiff base former),TRUE,219,219,63,71.23,71.23,63,37,41.27,83.11,37,15,59.46,93.15,15,4,73.33,98.17,4,0,100,100,TRUE,no matches
2YJ2-YJ2,2YJ2,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(Br)cc3)CC2)CC1,Aliphatic imine (Schiff base former),FALSE,219,219,63,71.23,71.23,63,37,41.27,83.11,37,20,45.95,90.87,20,20,0,90.87,20,17,15,92.24,TRUE,FALSE
2YJ8-YJ8,2YJ8,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(I)cc3)CC2)CC1,Aliphatic imine (Schiff base former),TRUE,219,219,63,71.23,71.23,63,37,41.27,83.11,37,15,59.46,93.15,15,4,73.33,98.17,4,0,100,100,TRUE,no matches
2YJ8-YJ8,2YJ8,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(I)cc3)CC2)CC1,Aliphatic imine (Schiff base former),FALSE,219,219,63,71.23,71.23,63,37,41.27,83.11,37,15,59.46,93.15,15,15,0,93.15,15,11,26.67,94.98,TRUE,FALSE
2YJ9-YJ9,2YJ9,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(C(F)(F)F)cc3)CC2)CC1,Aliphatic imine (Schiff base former),TRUE,216,216,60,72.22,72.22,60,34,43.33,84.26,34,19,44.12,91.2,19,8,57.89,96.3,8,0,100,100,TRUE,no matches
2YJ9-YJ9,2YJ9,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(C(F)(F)F)cc3)CC2)CC1,Aliphatic imine (Schiff base former),FALSE,216,216,60,72.22,72.22,60,34,43.33,84.26,34,17,50,92.13,17,17,0,92.13,17,14,17.65,93.52,TRUE,FALSE
3HHA-NOW,3HHA,[H]/N=C/CNC(=O)[C@H](Cc1cccc(C)c1)NC(=O)c1cc(C(C)(C)C)nn1C,Aliphatic imine (Schiff base former),TRUE,869,869,244,71.92,71.92,244,132,45.9,84.81,132,59,55.3,93.21,59,16,72.88,98.16,16,0,100,100,TRUE,no matches
3HHA-NOW,3HHA,[H]/N=C/CNC(=O)[C@H](Cc1cccc(C)c1)NC(=O)c1cc(C(C)(C)C)nn1C,Aliphatic imine (Schiff base former),FALSE,869,869,244,71.92,71.92,244,132,45.9,84.81,132,64,51.52,92.64,64,64,0,92.64,64,52,18.75,94.02,TRUE,FALSE
3HWN-BD3,3HWN,[H]/N=C\c1nnc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NC/C=N/[H])c2)o1,Aliphatic imine (Schiff base former),TRUE,862,862,239,72.27,72.27,239,125,47.7,85.5,125,57,54.4,93.39,57,16,71.93,98.14,16,0,100,100,TRUE,no matches
3HWN-BD3,3HWN,[H]/N=C\c1nnc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NC/C=N/[H])c2)o1,Aliphatic imine (Schiff base former),FALSE,862,862,239,72.27,72.27,239,125,47.7,85.5,125,61,51.2,92.92,61,61,0,92.92,61,49,19.67,94.32,TRUE,FALSE
3I06-QL2,3I06,CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(C#N)nc21,Nitrile (electrophilic),TRUE,215,215,57,73.49,73.49,57,32,43.86,85.12,32,7,78.12,96.74,7,3,57.14,98.6,3,3,0,98.6,TRUE,TRUE
3I06-QL2,3I06,CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(C#N)nc21,Nitrile (electrophilic),FALSE,215,215,57,73.49,73.49,57,32,43.86,85.12,32,14,56.25,93.49,14,13,7.14,93.95,13,3,76.92,98.6,TRUE,TRUE
3I06-QL2,3I06,CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(C#N)nc21,Aromatic nitrile (cathepsin-like),TRUE,215,215,57,73.49,73.49,57,32,43.86,85.12,32,7,78.12,96.74,7,0,100,100,0,0,0,100,no matches,no matches
3I06-QL2,3I06,CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(C#N)nc21,Aromatic nitrile (cathepsin-like),FALSE,215,215,57,73.49,73.49,57,32,43.86,85.12,32,16,50,92.56,16,0,100,100,0,0,0,100,no matches,no matches
3KW9-ORG,3KW9,N#Cc1nc(NC2CCCCC2)nc(N2CCNCC2)n1,Nitrile (electrophilic),TRUE,215,215,63,70.7,70.7,63,38,39.68,82.33,38,21,44.74,90.23,21,3,85.71,98.6,3,3,0,98.6,TRUE,TRUE
3KW9-ORG,3KW9,N#Cc1nc(NC2CCCCC2)nc(N2CCNCC2)n1,Nitrile (electrophilic),FALSE,215,215,63,70.7,70.7,63,38,39.68,82.33,38,13,65.79,93.95,13,8,38.46,96.28,8,0,100,100,FALSE,no matches
3KW9-ORG,3KW9,N#Cc1nc(NC2CCCCC2)nc(N2CCNCC2)n1,Aromatic nitrile (cathepsin-like),TRUE,215,215,63,70.7,70.7,63,38,39.68,82.33,38,21,44.74,90.23,21,0,100,100,0,0,0,100,no matches,no matches
3KW9-ORG,3KW9,N#Cc1nc(NC2CCCCC2)nc(N2CCNCC2)n1,Aromatic nitrile (cathepsin-like),FALSE,215,215,63,70.7,70.7,63,38,39.68,82.33,38,9,76.32,95.81,9,0,100,100,0,0,0,100,no matches,no matches
3KWB-ORH,3KWB,N#Cc1nn(-c2cccc(C(F)(F)F)c2)c(=O)n(CCCN2CCCCC2)c1=O,Nitrile (electrophilic),TRUE,425,425,125,70.59,70.59,125,36,71.2,91.53,36,18,50,95.76,18,4,77.78,99.06,4,4,0,99.06,FALSE,FALSE
3KWB-ORH,3KWB,N#Cc1nn(-c2cccc(C(F)(F)F)c2)c(=O)n(CCCN2CCCCC2)c1=O,Nitrile (electrophilic),FALSE,425,425,125,70.59,70.59,125,36,71.2,91.53,36,28,22.22,93.41,28,22,21.43,94.82,22,0,100,100,FALSE,no matches
3KWB-ORH,3KWB,N#Cc1nn(-c2cccc(C(F)(F)F)c2)c(=O)n(CCCN2CCCCC2)c1=O,Aromatic nitrile (cathepsin-like),TRUE,425,425,125,70.59,70.59,125,36,71.2,91.53,36,18,50,95.76,18,0,100,100,0,0,0,100,no matches,no matches
3KWB-ORH,3KWB,N#Cc1nn(-c2cccc(C(F)(F)F)c2)c(=O)n(CCCN2CCCCC2)c1=O,Aromatic nitrile (cathepsin-like),FALSE,425,425,125,70.59,70.59,125,36,71.2,91.53,36,16,55.56,96.24,16,0,100,100,0,0,0,100,no matches,no matches
3KWZ-KWZ,3KWZ,N#Cc1nc(CCCN2CCCCC2)cc(-c2cccc(C(F)(F)F)c2)n1,Nitrile (electrophilic),TRUE,215,215,63,70.7,70.7,63,38,39.68,82.33,38,21,44.74,90.23,21,3,85.71,98.6,3,3,0,98.6,TRUE,TRUE
3KWZ-KWZ,3KWZ,N#Cc1nc(CCCN2CCCCC2)cc(-c2cccc(C(F)(F)F)c2)n1,Nitrile (electrophilic),FALSE,215,215,63,70.7,70.7,63,38,39.68,82.33,38,16,57.89,92.56,16,16,0,92.56,16,3,81.25,98.6,TRUE,TRUE
3KWZ-KWZ,3KWZ,N#Cc1nc(CCCN2CCCCC2)cc(-c2cccc(C(F)(F)F)c2)n1,Aromatic nitrile (cathepsin-like),TRUE,215,215,63,70.7,70.7,63,38,39.68,82.33,38,21,44.74,90.23,21,0,100,100,0,0,0,100,no matches,no matches
3KWZ-KWZ,3KWZ,N#Cc1nc(CCCN2CCCCC2)cc(-c2cccc(C(F)(F)F)c2)n1,Aromatic nitrile (cathepsin-like),FALSE,215,215,63,70.7,70.7,63,38,39.68,82.33,38,8,78.95,96.28,8,0,100,100,0,0,0,100,no matches,no matches
3N3G-935,3N3G,[H]/N=C/c1cccc(-c2ccc(OCCCN3CCN(C)CC3)c(C(F)(F)F)c2)n1,Aliphatic imine (Schiff base former),TRUE,434,434,142,67.28,67.28,142,80,43.66,81.57,80,42,47.5,90.32,42,10,76.19,97.7,10,0,100,100,TRUE,no matches
3N3G-935,3N3G,[H]/N=C/c1cccc(-c2ccc(OCCCN3CCN(C)CC3)c(C(F)(F)F)c2)n1,Aliphatic imine (Schiff base former),FALSE,434,434,142,67.28,67.28,142,80,43.66,81.57,80,26,67.5,94.01,26,26,0,94.01,26,12,53.85,97.24,TRUE,FALSE
3N4C-EF3,3N4C,[H]/N=C/c1nc(-c2ccc(OCCCN3CCN(C)CC3)c(C(F)(F)F)c2)cc2c1ncn2C,Aliphatic imine (Schiff base former),TRUE,434,434,142,67.28,67.28,142,79,44.37,81.8,79,42,46.84,90.32,42,10,76.19,97.7,10,0,100,100,TRUE,no matches
3N4C-EF3,3N4C,[H]/N=C/c1nc(-c2ccc(OCCCN3CCN(C)CC3)c(C(F)(F)F)c2)cc2c1ncn2C,Aliphatic imine (Schiff base former),FALSE,434,434,142,67.28,67.28,142,79,44.37,81.8,79,28,64.56,93.55,28,28,0,93.55,28,18,35.71,95.85,TRUE,FALSE
3O1G-O75,3O1G,CCCc1cc(-c2cc(C(=O)N(CCN(C)C)Cc3ccccc3)cc(C(F)(F)F)c2)nc(C#N)n1,Nitrile (electrophilic),TRUE,215,215,63,70.7,70.7,63,40,36.51,81.4,40,21,47.5,90.23,21,3,85.71,98.6,3,3,0,98.6,TRUE,TRUE
3O1G-O75,3O1G,CCCc1cc(-c2cc(C(=O)N(CCN(C)C)Cc3ccccc3)cc(C(F)(F)F)c2)nc(C#N)n1,Nitrile (electrophilic),FALSE,215,215,63,70.7,70.7,63,40,36.51,81.4,40,15,62.5,93.02,15,9,40,95.81,9,0,100,100,FALSE,no matches
3O1G-O75,3O1G,CCCc1cc(-c2cc(C(=O)N(CCN(C)C)Cc3ccccc3)cc(C(F)(F)F)c2)nc(C#N)n1,Aromatic nitrile (cathepsin-like),TRUE,215,215,63,70.7,70.7,63,40,36.51,81.4,40,21,47.5,90.23,21,0,100,100,0,0,0,100,no matches,no matches
3O1G-O75,3O1G,CCCc1cc(-c2cc(C(=O)N(CCN(C)C)Cc3ccccc3)cc(C(F)(F)F)c2)nc(C#N)n1,Aromatic nitrile (cathepsin-like),FALSE,215,215,63,70.7,70.7,63,40,36.51,81.4,40,10,75,95.35,10,0,100,100,0,0,0,100,no matches,no matches
4BPV-OFH,4BPV,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(O[C@@H](C)C(F)(F)F)cc3Cl)CN2C(=O)C2(C(F)(F)F)CC2)CC1,Aliphatic imine (Schiff base former),TRUE,1184,1184,381,67.82,67.82,381,228,40.16,80.74,228,105,53.95,91.13,105,25,76.19,97.89,25,0,100,100,TRUE,no matches
4BPV-OFH,4BPV,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(O[C@@H](C)C(F)(F)F)cc3Cl)CN2C(=O)C2(C(F)(F)F)CC2)CC1,Aliphatic imine (Schiff base former),FALSE,1184,1184,381,67.82,67.82,381,228,40.16,80.74,228,66,71.05,94.43,66,66,0,94.43,66,41,37.88,96.54,TRUE,FALSE
4BQV-8PW,4BQV,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(OCC(F)(F)F)cc3C(F)(F)F)CN2C(=O)C2(C)CC2)CC1,Aliphatic imine (Schiff base former),TRUE,1752,1752,568,67.58,67.58,568,326,42.61,81.39,326,164,49.69,90.64,164,47,71.34,97.32,47,0,100,100,TRUE,no matches
4BQV-8PW,4BQV,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(OCC(F)(F)F)cc3C(F)(F)F)CN2C(=O)C2(C)CC2)CC1,Aliphatic imine (Schiff base former),FALSE,1752,1752,568,67.58,67.58,568,326,42.61,81.39,326,114,65.03,93.49,114,114,0,93.49,114,57,50,96.75,TRUE,FALSE
4BS5-MG2,4BS5,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3C(F)(F)F)CN2)CC1,Aliphatic imine (Schiff base former),TRUE,219,219,71,67.58,67.58,71,45,36.62,79.45,45,22,51.11,89.95,22,7,68.18,96.8,7,0,100,100,TRUE,no matches
4BS5-MG2,4BS5,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3C(F)(F)F)CN2)CC1,Aliphatic imine (Schiff base former),FALSE,219,219,71,67.58,67.58,71,45,36.62,79.45,45,17,62.22,92.24,17,17,0,92.24,17,10,41.18,95.43,TRUE,FALSE
4BS6-JG7,4BS6,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(N4CCN(CC)CC4)cc3Cl)CN2C(=O)C2(C(F)(F)F)CC2)CC1,Aliphatic imine (Schiff base former),TRUE,438,438,142,67.58,67.58,142,81,42.96,81.51,81,41,49.38,90.64,41,12,70.73,97.26,12,0,100,100,TRUE,no matches
4BS6-JG7,4BS6,[H]/N=C/C1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(N4CCN(CC)CC4)cc3Cl)CN2C(=O)C2(C(F)(F)F)CC2)CC1,Aliphatic imine (Schiff base former),FALSE,438,438,142,67.58,67.58,142,81,42.96,81.51,81,38,53.09,91.32,38,38,0,91.32,38,32,15.79,92.69,TRUE,FALSE
4BSQ-QQV,4BSQ,[H]/N=C/CNC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)C[C@H]1C(=O)N1CCOCC1,Aliphatic imine (Schiff base former),TRUE,219,219,71,67.58,67.58,71,41,42.25,81.28,41,20,51.22,90.87,20,5,75,97.72,5,0,100,100,FALSE,no matches
4BSQ-QQV,4BSQ,[H]/N=C/CNC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)C[C@H]1C(=O)N1CCOCC1,Aliphatic imine (Schiff base former),FALSE,219,219,71,67.58,67.58,71,41,42.25,81.28,41,18,56.1,91.78,18,18,0,91.78,18,16,11.11,92.69,FALSE,FALSE
